name,price,original_price,discount,model,brand,availability,rating,review_count,image_url,product_url,specifications,category,subcategory,description
"Dell Inspiron 5430 Intel Core 5 120U 23.8"" FHD All-in-One PC","92,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/dell/inspiron-5430/inspiron-5430-grey-228x228.webp,https://www.startech.com.bd/dell-inspiron-5430-intel-core-5-all-in-one-pc,{},All-in-One PC,Dell,
"Dell Inspiron 5430 Intel Core 7 150U 23.8"" FHD All-in-One PC","118,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/dell/inspiron-5430/inspiron-5430-grey-228x228.webp,https://www.startech.com.bd/dell-inspiron-5430-intel-core-7-all-in-one-pc,{},All-in-One PC,Dell,
"Dell OptiPlex 7420 Core i5 14th Gen 23.8"" FHD Touch All-in-One PC",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/dell/optiplex-7420/optiplex-7420-01-228x228.webp,https://www.startech.com.bd/dell-optiplex-7420-core-i5-14th-gen-all-in-one-pc,{},All-in-One PC,Dell,
"Dell OptiPlex 7420 Core i7 14th Gen 23.8"" FHD Touch All-in-One PC",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/dell/optiplex-7420/optiplex-7420-01-228x228.webp,https://www.startech.com.bd/dell-optiplex-7420-core-i7-14th-gen-all-in-one-pc,{},All-in-One PC,Dell,
HP All-in-One 24-cr0085d Core i5 13th Gen FHD Touch Desktop PC,"112,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/hp-aio/all-in-one-24-cr0086d/all-in-one-24-cr0086d-01-228x228.webp,https://www.startech.com.bd/hp-all-in-one-24-cr0085d-core-i5-13th-gen-touch-desktop-pc,{},All-in-One PC,HP,
HP Pro 240 G9 Core i5 12th Gen All-in-One Desktop PC,"91,000৳94,500৳","94,500৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/hp-aio/pro-240-g9/pro-240-g9-01-228x228.webp,https://www.startech.com.bd/hp-pro-240-g9-core-i5-12th-gen-all-in-one-desktop-pc,{},All-in-One PC,HP,
HP All-in-One 24-cr0086d Core i5 13th Gen Desktop PC,"99,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/hp-aio/all-in-one-24-cr0086d/all-in-one-24-cr0086d-01-228x228.webp,https://www.startech.com.bd/hp-all-in-one-24-cr0086d-core-i5-13th-gen-desktop-pc,{},All-in-One PC,HP,
HP Pro 240 G9 Core i7 12th Gen All-in-One Desktop PC,Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/hp-aio/pro-240-g9/pro-240-g9-01-228x228.webp,https://www.startech.com.bd/hp-pro-240-g9-core-i7-12th-gen-all-in-one-desktop-pc,{},All-in-One PC,HP,
HP All-in-One 27-cr0051d Core i7 13th Gen FHD Desktop PC,"134,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/hp-aio/all-in-one-24-cr0086d/all-in-one-24-cr0086d-01-228x228.webp,https://www.startech.com.bd/hp-all-in-one-27-cr0051d-core-i7-13th-gen-fhd-desktop-pc,{},All-in-One PC,HP,
"ASUS ExpertCenter P440VAK Core i3 13th Gen 23.8"" FHD All-in-One PC","68,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/asus/expertcenter-p440vak/expertcenter-p440vak-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-p440vak-all-in-one-pc,{},All-in-One PC,ASUS,
"ASUS ExpertCenter P440VAK Core i7 13th Gen 23.8"" FHD All-in-One PC","95,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/asus/expertcenter-p440vak/expertcenter-p440vak-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-p440vak-core-i7-all-in-one-pc,{},All-in-One PC,ASUS,
"ASUS ExpertCenter E5 E5202WHAK Core i3 11th Gen 21.5"" FHD All-in-One PC",Up Coming,,,,,Up Coming,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/Asus/expertcenter-e5-e5402what/expertcenter-e5-e5402what-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-e5-e5202whak-core-i3-11th-gen-all-in-one-pc,{},All-in-One PC,ASUS,
"Asus ExpertCenter E3202 Core i3 12th Gen 21.5"" FHD All-in-One PC",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/Asus/expertcenter-e3202/expertcenter-e3202-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-e3202-core-i3-12th-gen-all-in-one-pc,{},All-in-One PC,ASUS,
"Lenovo IdeaCentre AIO 24IRH9 Core i5 13th Gen 23.8"" FHD All-in-One Desktop PC","89,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/lenovo/ideacentre-aio-24irh9/ideacentre-aio-24irh9-01-228x228.webp,https://www.startech.com.bd/lenovo-ideacentre-aio-24irh9-core-i5-13th-gen-all-in-one-pc,{},All-in-One PC,LENOVO,
"TECLAST K24 Air Intel Celeron N5095 24"" FHD All-in-One PC","42,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/teclast/k24-air/k24-air-01-228x228.webp,https://www.startech.com.bd/teclast-k24-air-celeron-n5095-all-in-one-pc,{},All-in-One PC,Teclast,
"TECLAST K24 Air Core i5 12th Gen 24"" FHD All-in-One PC","68,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/teclast/k24-air/k24-air-01-228x228.webp,https://www.startech.com.bd/teclast-k24-air-core-i5-12th-gen-all-in-one-pc,{},All-in-One PC,Teclast,
Asus NUC 13 Pro Core i3 13th Gen Portable Mini Pc,"46,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/nuc-13-pro/asus-nuc-13-pro-1-228x228.webp,https://www.startech.com.bd/asus-nuc-13-pro-core-i3-13th-gen-mini-pc,{},Portable Mini PC,,
Asus PN41 Celeron N5100 Mini PC,"26,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/asus/pn41/pn41-01-228x228.webp,https://www.startech.com.bd/asus-pn41-celeron-n5100-mini-pc,{},Portable Mini PC,,
Asus NUC 13 Pro Core i5 13th Gen Portable Mini Pc,"60,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/nuc-13-pro/asus-nuc-13-pro-1-228x228.webp,https://www.startech.com.bd/asus-nuc-13-pro-core-i5-13th-gen-mini-pc,{},Portable Mini PC,,
Asus Nuc 14 Essential Core 3 N355 Portable Mini Pc,"36,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/asus-nuc-14-essential/asus-nuc-14-essential-1-228x228.webp,https://www.startech.com.bd/asus-nuc-14-essential-core-3-n355-mini-pc,{},Portable Mini PC,,
Asus ExpertCenter PN64 Core i3 12th Gen Portable Mini PC,"41,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/expertcenter-pn64-mini-pc/expertcenter-pn64-mini-pc-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-pn64-core-i3-12th-gen-mini-pc,{},Portable Mini PC,,
ASUS NUC 12 Pro Core i3 12th Gen Portable Mini PC,"48,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/nuc-12-pro/nuc-12-pro-01-228x228.webp,https://www.startech.com.bd/asus-nuc-12-pro-core-i3-12th-gen-mini-pc,{},Portable Mini PC,,
Asus ExpertCenter PN64 Core i5 12th Gen Portable Mini PC,"58,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/expertcenter-pn64-mini-pc/expertcenter-pn64-mini-pc-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-pn64-core-i5-12th-gen-mini-pc,{},Portable Mini PC,,
ASUS ROG NUC Core Ultra 7 155H RTX 4060 8GB Graphics Mini Gaming PC,Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/rog-nuc/rog-nuc-01-228x228.webp,https://www.startech.com.bd/asus-rog-nuc-core-ultra-7-155h-mini-gaming-pc,{},Portable Mini PC,,
ASUS NUC 15 Pro Core Ultra 5 225H Portable Mini PC,"76,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/nuc-15-pro/asus-nuc-15-pro-02-228x228.webp,https://www.startech.com.bd/asus-nuc-15-pro-core-ultra-5-225h-mini-pc,{},Portable Mini PC,,
ASUS ROG NUC Core Ultra 9 185H RTX 4070 8GB Graphics Mini Gaming PC,Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/rog-nuc/rog-nuc-01-228x228.webp,https://www.startech.com.bd/asus-rog-nuc-core-ultra-9-185h-mini-gaming-pc,{},Portable Mini PC,,
ASUS ROG NUC Core Ultra 9 275HX RTX 5070Ti 12GB Graphics Mini Gaming PC,"390,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/rog-nuc-core-ultra-9-275hx/rog-nuc-core-ultra-9-275hx-01-228x228.webp,https://www.startech.com.bd/asus-rog-nuc-core-ultra-9-275hx-mini-gaming-pc,{},Portable Mini PC,,
Asus PN41 Celeron Dual Core Mini PC,"26,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/asus/pn41/pn41-01-228x228.webp,https://www.startech.com.bd/asus-pn41-celeron-dual-core-mini-pc,{},Portable Mini PC,,
Zotac ZBOX BI322 Intel N3050 Portable Mini PC,Up Coming,,,,,Up Coming,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/zotac/zbox-bi322/zbox-bi322-01-228x228.webp,https://www.startech.com.bd/zotac-zbox-bi322-intel-n3050-portable-mini-pc,{},Portable Mini PC,,
Zotac ZBOX PI330 Intel Atom Portable Mini PC,Up Coming,,,,,Up Coming,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/zotac/zbox-pi330/zbox-pi330-01-228x228.webp,https://www.startech.com.bd/zotac-zbox-pi330-intel-atom-portable-mini-pc,{},Portable Mini PC,,
Asus PN40 Celeron Dual Core Mini PC,Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/asus/pn40/pn40-228x228.jpg,https://www.startech.com.bd/asus-pn40-cdc-pc,{},Portable Mini PC,,
ASUS PN50 Ryzen 7 4700U Ultracompact Mini PC,Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/asus/pn50/pn50-01-228x228.jpg,https://www.startech.com.bd/asus-pn50-ryzen-7-4700u-mini-pc,{},Portable Mini PC,,
Asus NUC 13 Pro Core i3 13th Gen Portable Mini Pc,"46,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/nuc-13-pro/asus-nuc-13-pro-1-228x228.webp,https://www.startech.com.bd/asus-nuc-13-pro-core-i3-13th-gen-mini-pc,{},Portable Mini PC,Asus,
Asus PN41 Celeron N5100 Mini PC,"26,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/asus/pn41/pn41-01-228x228.webp,https://www.startech.com.bd/asus-pn41-celeron-n5100-mini-pc,{},Portable Mini PC,Asus,
Asus NUC 13 Pro Core i5 13th Gen Portable Mini Pc,"60,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/nuc-13-pro/asus-nuc-13-pro-1-228x228.webp,https://www.startech.com.bd/asus-nuc-13-pro-core-i5-13th-gen-mini-pc,{},Portable Mini PC,Asus,
Asus Nuc 14 Essential Core 3 N355 Portable Mini Pc,"36,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/asus-nuc-14-essential/asus-nuc-14-essential-1-228x228.webp,https://www.startech.com.bd/asus-nuc-14-essential-core-3-n355-mini-pc,{},Portable Mini PC,Asus,
Asus ExpertCenter PN64 Core i3 12th Gen Portable Mini PC,"41,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/expertcenter-pn64-mini-pc/expertcenter-pn64-mini-pc-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-pn64-core-i3-12th-gen-mini-pc,{},Portable Mini PC,Asus,
ASUS NUC 12 Pro Core i3 12th Gen Portable Mini PC,"48,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/nuc-12-pro/nuc-12-pro-01-228x228.webp,https://www.startech.com.bd/asus-nuc-12-pro-core-i3-12th-gen-mini-pc,{},Portable Mini PC,Asus,
Asus ExpertCenter PN64 Core i5 12th Gen Portable Mini PC,"58,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/expertcenter-pn64-mini-pc/expertcenter-pn64-mini-pc-01-228x228.webp,https://www.startech.com.bd/asus-expertcenter-pn64-core-i5-12th-gen-mini-pc,{},Portable Mini PC,Asus,
ASUS ROG NUC Core Ultra 7 155H RTX 4060 8GB Graphics Mini Gaming PC,Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/rog-nuc/rog-nuc-01-228x228.webp,https://www.startech.com.bd/asus-rog-nuc-core-ultra-7-155h-mini-gaming-pc,{},Portable Mini PC,Asus,
ASUS NUC 15 Pro Core Ultra 5 225H Portable Mini PC,"76,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/nuc-15-pro/asus-nuc-15-pro-02-228x228.webp,https://www.startech.com.bd/asus-nuc-15-pro-core-ultra-5-225h-mini-pc,{},Portable Mini PC,Asus,
ASUS ROG NUC Core Ultra 9 185H RTX 4070 8GB Graphics Mini Gaming PC,Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/rog-nuc/rog-nuc-01-228x228.webp,https://www.startech.com.bd/asus-rog-nuc-core-ultra-9-185h-mini-gaming-pc,{},Portable Mini PC,Asus,
ASUS ROG NUC Core Ultra 9 275HX RTX 5070Ti 12GB Graphics Mini Gaming PC,"390,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/rog-nuc-core-ultra-9-275hx/rog-nuc-core-ultra-9-275hx-01-228x228.webp,https://www.startech.com.bd/asus-rog-nuc-core-ultra-9-275hx-mini-gaming-pc,{},Portable Mini PC,Asus,
Asus PN41 Celeron Dual Core Mini PC,"26,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/asus/pn41/pn41-01-228x228.webp,https://www.startech.com.bd/asus-pn41-celeron-dual-core-mini-pc,{},Portable Mini PC,Asus,
Asus PN40 Celeron Dual Core Mini PC,Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/asus/pn40/pn40-228x228.jpg,https://www.startech.com.bd/asus-pn40-cdc-pc,{},Portable Mini PC,Asus,
ASUS PN50 Ryzen 7 4700U Ultracompact Mini PC,Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/desktop-pc/asus/pn50/pn50-01-228x228.jpg,https://www.startech.com.bd/asus-pn50-ryzen-7-4700u-mini-pc,{},Portable Mini PC,Asus,
Zotac ZBOX BI322 Intel N3050 Portable Mini PC,Up Coming,,,,,Up Coming,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/zotac/zbox-bi322/zbox-bi322-01-228x228.webp,https://www.startech.com.bd/zotac-zbox-bi322-intel-n3050-portable-mini-pc,{},Portable Mini PC,Zotac,
Zotac ZBOX PI330 Intel Atom Portable Mini PC,Up Coming,,,,,Up Coming,,,https://www.startech.com.bd/image/cache/catalog/mini-pc/zotac/zbox-pi330/zbox-pi330-01-228x228.webp,https://www.startech.com.bd/zotac-zbox-pi330-intel-atom-portable-mini-pc,{},Portable Mini PC,Zotac,
"Lenovo IdeaPad Slim 3 15AMN8 Ryzen 3 7320U 15.6"" FHD Laptop","51,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-3-laptop,{},Laptop,,
"Gigabyte A16 GA6H Core i7 13th Gen 16"" FHD+ WUXGA Nvidia RTX 5050 Gaming Laptop","145,000৳154,000৳","154,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/gigabyte/gaming-a16-ga6h-cmh/gaming-a16-cmh-01-228x228.webp,https://www.startech.com.bd/gigabyte-gaming-a16-ga6h-cmh-core-i7-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U 15.6"" Laptop","61,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-5-fhd-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U 15.6"" FHD Laptop","61,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-5-laptop,{},Laptop,,
Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U Laptop,"63,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-5625u-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 3 14ABR8 Ryzen 7 5825U 14"" FHD Laptop","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-14abr8-ryzen-7-5825u-laptop,{},Laptop,,
Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 5825U 15.6 Inch Laptop,"66,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 5825U 15.6"" Laptop","72,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15abr8/ideapad-slim-3-15abr8-abyss-blue-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-7-fhd-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 5825U 15.6"" FHD Laptop","72,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-7-laptop,{},Laptop,,
"Lenovo IdeaPad Flex 5 14ABR8 Ryzen 5 5625U 14"" WUXZA X360 Touch Laptop","85,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-flex-5-14abr8/82XX00JALK-001-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-flex-5-14abr8-ryzen-5-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 3 14AHP10 Ryzen 5 8640HS 14"" WUXGA AI Integrated Laptop","89,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-14ahp10/IdeaPad_Slim_3_14AHP10_CT2_07-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-14ahp10-ryzen-5-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 5 13ARP10 Ryzen 7 7735HS 13.3"" WUXGA Laptop","93,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-13arp10/ideapad-slim-5-13arp10-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-13arp10-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 5 16AKP10 Ryzen AI 5 340 16"" 2.8K Laptop","125,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-16akp10/ideapad-slim-5-16akp10-003-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-16akp10-ryzen-ai-5-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 5 14Q8X9 Snapdragon X Plus 14"" WUXGA OLED Copilot+ PC Laptop","125,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-14q8x9/ideapad-slim-5-14q8x9-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-14q8x9-snapdragon-x-plus-oled-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 5 14AKP10 Ryzen AI 7 350 14"" OLED Laptop",Out Of Stock,,,,,Out Of Stock,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-14akp10/ideapad-slim-5-14akp10-02-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-14akp10-ryzen-ai-7-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 5 16AKP10 Ryzen AI 7 350 16"" 2.8K Laptop","160,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-5-16akp10/ideapad-slim-5-16akp10-002-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-5-16akp10-laptop,{},Laptop,,
"Lenovo Yoga Pro 7 14ASP9 Ryzen AI 9 365 14.5"" 2.8K Laptop","205,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/yoga-pro-7-14asp9/yoga-pro-7-14asp9-01-228x228.webp,https://www.startech.com.bd/lenovo-yoga-pro-7-14asp9-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 3 15AMN8 Ryzen 5 7520U 15.6"" FHD TN Laptop","61,000৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-tn-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD IPS Laptop 16GB DDR5 RAM 512GB SSD with 2 Years Warranty","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-08-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-ips-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD Laptop FingerPrint 16GB DDR5 RAM 512GB SSD Abyss Blue with 2 Years Warranty","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-5-7520u-fhd-abyss-blue-laptop,{},Laptop,,
"Lenovo IdeaPad Slim 3 15AMN8 Ryzen 3 7320U 15.6"" FHD Laptop","51,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15amn8-ryzen-3-laptop,{},Laptop,All Laptop,
"Gigabyte A16 GA6H Core i7 13th Gen 16"" FHD+ WUXGA Nvidia RTX 5050 Gaming Laptop","145,000৳154,000৳","154,000৳",,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/gigabyte/gaming-a16-ga6h-cmh/gaming-a16-cmh-01-228x228.webp,https://www.startech.com.bd/gigabyte-gaming-a16-ga6h-cmh-core-i7-laptop,{},Laptop,All Laptop,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U 15.6"" Laptop","61,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-5-fhd-laptop,{},Laptop,All Laptop,
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U 15.6"" FHD Laptop","61,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-ryzen-5-laptop,{},Laptop,All Laptop,
Lenovo IdeaPad Slim 3 15ABR8 Ryzen 5 5625U Laptop,"63,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/ideapad-slim-3-15amn8/ideapad-slim-3-15amn8-abyss-blue-04-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-5625u-laptop,{},Laptop,All Laptop,
"Lenovo IdeaPad Slim 3 14ABR8 Ryzen 7 5825U 14"" FHD Laptop","67,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-14abr8-ryzen-7-5825u-laptop,{},Laptop,All Laptop,
Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 5825U 15.6 Inch Laptop,"66,500৳",,,,,N/A,,,https://www.startech.com.bd/image/cache/catalog/laptop/lenovo/14abr8/ideapad-slim-3-14abr8-front-01-228x228.webp,https://www.startech.com.bd/lenovo-ideapad-slim-3-15abr8-laptop,{},Laptop,All Laptop,
